Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1184,00:00:39.433,4.840467664930556,2.9136555989583335,7.153889973958333,4.453857421875
1185,00:00:39.467,4.535264756944444,2.805419921875,6.683403862847222,4.116970486111111
1186,00:00:39.500,4.156195746527778,2.4719780815972223,6.217366536458333,3.7792426215277777
1187,00:00:39.533,4.359157986111111,2.6298014322916665,6.503309461805555,3.944363064236111
1188,00:00:39.567,4.350124782986111,2.66796875,6.420464409722222,3.961941189236111
1189,00:00:39.600,4.592909071180555,2.8099500868055554,6.811903211805555,4.156873914930555
1190,00:00:39.633,4.739095052083333,2.967502170138889,7.017578125,4.232204861111111
1191,00:00:39.667,4.689552589699074,2.6800401475694446,7.148898654513889,4.239718967013889
1192,00:00:39.700,4.600667317708333,2.6566026475694446,7.120849609375,4.024549696180555
1193,00:00:39.733,4.7129900896990735,2.8235405815972223,7.239827473958333,4.075602213541667
1194,00:00:39.767,4.784315321180555,2.7906087239583335,7.342800564236111,4.219536675347222
1195,00:00:39.800,4.557219328703703,2.676540798611111,7.017496744791667,3.9776204427083335
1196,00:00:39.833,4.6724627459490735,2.7548285590277777,7.217447916666667,4.045111762152778
1197,00:00:39.867,4.842312282986111,3.012451171875,7.370659722222222,4.143825954861111
1198,00:00:39.900,4.843098958333333,2.9737413194444446,7.421251085069445,4.134304470486111
1199,00:00:39.933,4.682354962384259,2.8050944010416665,7.2275390625,4.014431423611111
1200,00:00:39.967,4.775915075231481,2.8949110243055554,7.382215711805555,4.050618489583333
1201,00:00:40.000,4.552164713541667,2.8392198350694446,6.949055989583333,3.8682183159722223
1202,00:00:40.033,4.378065321180555,2.725341796875,6.747341579861111,3.6615125868055554
1203,00:00:40.067,4.741608796296297,3.036892361111111,7.067599826388889,4.120334201388889
1204,00:00:40.100,4.456787109375,2.7979600694444446,6.675075954861111,3.8973253038194446
1205,00:00:40.133,4.543538411458333,2.8075629340277777,6.735134548611111,4.087917751736111
1206,00:00:40.167,4.641402633101852,2.6265190972222223,6.853081597222222,4.444607204861111
1207,00:00:40.200,4.110704210069444,2.071044921875,6.233832465277778,4.027235243055555
1208,00:00:40.233,3.9878200954861107,1.8688693576388888,6.141547309027778,3.9530436197916665
1209,00:00:40.267,4.085250289351852,2.0661078559027777,6.170247395833333,4.019395616319445
1210,00:00:40.300,3.923484519675926,2.092068142361111,5.878092447916667,3.80029296875
1211,00:00:40.333,3.9834707754629632,2.1171875,5.948621961805555,3.8846028645833335
1212,00:00:40.367,3.978651258680556,2.1587727864583335,5.839789496527778,3.9373914930555554
1213,00:00:40.400,3.8178258825231484,1.9530707465277777,5.616563585069445,3.8838433159722223
1214,00:00:40.433,3.9656485098379632,1.9956597222222223,5.867865668402778,4.033420138888889
1215,00:00:40.467,3.8454861111111107,1.8885091145833333,5.639784071180555,4.008165147569445
1216,00:00:40.500,3.795346860532407,1.8160536024305556,5.664822048611111,3.9051649305555554
1217,00:00:40.533,3.8901186342592595,1.8525390625,5.849690755208333,3.9681260850694446
1218,00:00:40.567,3.8833098234953702,1.8263075086805556,5.806884765625,4.016737196180555
1219,00:00:40.600,3.9402669270833335,1.815185546875,5.893581814236111,4.112033420138889
1220,00:00:40.633,3.8057364004629632,1.7100694444444444,5.713270399305555,3.993869357638889
1221,00:00:40.667,3.6431025752314814,1.7288140190972223,5.381727430555555,3.8187662760416665
1222,00:00:40.700,3.7566641348379632,1.7405056423611112,5.518093532986111,4.011393229166667
1223,00:00:40.733,3.581597222222222,1.7191569010416667,5.290066189236111,3.735568576388889
1224,00:00:40.767,3.4928927951388893,1.6673448350694444,5.129828559027778,3.6815049913194446
1225,00:00:40.800,3.416558159722222,1.65625,4.991238064236111,3.6021864149305554
1226,00:00:40.833,3.385470920138889,1.6014811197916667,5.023030598958333,3.5319010416666665
1227,00:00:40.867,3.3586787471064814,1.6412760416666667,4.906304253472222,3.5284559461805554
1228,00:00:40.900,3.5005696614583335,1.7791341145833333,5.108262803819445,3.6143120659722223
1229,00:00:40.933,3.486590350115741,1.810791015625,5.063205295138889,3.5857747395833335
1230,00:00:40.967,3.5483669704861107,1.8259006076388888,5.037896050347222,3.7813042534722223
1231,00:00:41.000,3.4984537760416665,1.7560492621527777,5.056993272569445,3.6823187934027777
1232,00:00:41.033,3.3617440682870368,1.6627604166666667,4.827175564236111,3.5952962239583335
1233,00:00:41.067,3.4921332465277772,1.7378743489583333,5.017957899305555,3.7205674913194446
1234,00:00:41.100,3.542417173032407,1.8070746527777777,5.136555989583333,3.683620876736111
1235,00:00:41.133,3.3440664785879632,1.7201063368055556,4.887071397569445,3.425021701388889
1236,00:00:41.167,3.3035120081018516,1.6375596788194444,4.885525173611111,3.387451171875
1237,00:00:41.200,3.251012731481481,1.6347384982638888,4.765706380208333,3.3525933159722223
1238,00:00:41.233,3.1999782986111107,1.5633951822916667,4.6396484375,3.3968912760416665
1239,00:00:41.267,3.188232421875,1.4739312065972223,4.601969401041667,3.488796657986111
1240,00:00:41.300,3.1628327546296298,1.4344618055555556,4.477376302083333,3.57666015625
1241,00:00:41.333,3.2014702690972228,1.3971082899305556,4.576904296875,3.630398220486111
1242,00:00:41.367,3.331443504050926,1.4321831597222223,4.766221788194445,3.795925564236111
1243,00:00:41.400,3.4232494212962963,1.4821506076388888,4.960015190972222,3.8275824652777777
1244,00:00:41.433,3.4941496672453702,1.4851345486111112,5.062418619791667,3.9348958333333335
1245,00:00:41.467,3.5317201967592595,1.5221625434027777,5.200547960069445,3.8724500868055554
1246,00:00:41.500,3.4940592447916665,1.4604763454861112,5.202826605902778,3.818874782986111
1247,00:00:41.533,3.6528139467592595,1.6639539930555556,5.393093532986111,3.901394314236111
1248,00:00:41.567,3.6175039785879632,1.6721462673611112,5.440945095486111,3.7394205729166665
1249,00:00:41.600,3.6501645688657405,1.7390950520833333,5.524739583333333,3.6866590711805554
1250,00:00:41.633,3.5093044704861107,1.6580946180555556,5.403998480902778,3.4658203125
1251,00:00:41.667,3.444155092592593,1.7173122829861112,5.138237847222222,3.4769151475694446
1252,00:00:41.700,3.138979311342593,1.6246473524305556,4.5556640625,3.2366265190972223
1253,00:00:41.733,3.302915219907407,1.6948784722222223,4.728624131944445,3.4852430555555554
1254,00:00:41.767,3.33154296875,1.7359483506944444,4.702446831597222,3.5562337239583335
1255,00:00:41.800,3.3777669270833335,1.7056749131944444,4.84521484375,3.5824110243055554
1256,00:00:41.833,3.2198802806712963,1.5925021701388888,4.537434895833333,3.5297037760416665
1257,00:00:41.867,3.2360749421296298,1.6176215277777777,4.570366753472222,3.520236545138889
1258,00:00:41.900,2.9780002170138893,1.3992784288194444,4.296061197916667,3.2386610243055554
1259,00:00:41.933,3.009738498263889,1.3831651475694444,4.357937282986111,3.288113064236111
1260,00:00:41.967,2.9568323206018516,1.3895399305555556,4.267849392361111,3.213107638888889
1261,00:00:42.000,2.869484230324074,1.3546549479166667,4.079779730902778,3.1740180121527777
1262,00:00:42.033,3.2014069733796298,1.4093153211805556,4.377577039930555,3.8173285590277777
1263,00:00:42.067,3.936830873842592,1.5669759114583333,5.214680989583333,5.028835720486111
1264,00:00:42.100,4.148871527777778,1.6750217013888888,5.2646484375,5.506944444444445
1265,00:00:42.133,3.7807165075231475,1.5042317708333333,4.891303168402778,4.946614583333333
1266,00:00:42.167,4.0255353009259265,1.4747721354166667,5.067952473958333,5.533881293402778
1267,00:00:42.200,3.111635561342593,1.359619140625,4.358262803819445,3.6170247395833335
1268,00:00:42.233,2.9626555266203702,1.2423231336805556,4.187445746527778,3.4581976996527777
1269,00:00:42.267,3.0791467737268516,1.3028700086805556,4.337158203125,3.597412109375
1270,00:00:42.300,3.0207881221064814,1.3122829861111112,4.24072265625,3.5093587239583335
1271,00:00:42.333,3.2084508825231475,1.3389485677083333,4.486111111111111,3.80029296875
1272,00:00:42.367,3.2707429108796298,1.3302680121527777,4.600450303819445,3.8815104166666665
1273,00:00:42.400,2.9965458622685186,1.131103515625,4.315294053819445,3.543240017361111
1274,00:00:42.433,2.826199001736111,1.0472005208333333,4.226291232638889,3.205105251736111
1275,00:00:42.467,2.7731481481481484,1.1205512152777777,4.123697916666667,3.0751953125
1276,00:00:42.500,2.7970739293981484,1.0561794704861112,4.295328776041667,3.0397135416666665
1277,00:00:42.533,2.648555049189815,0.9663899739583334,4.109564887152778,2.8697102864583335
1278,00:00:42.567,2.5237720630787037,0.8930121527777778,4.002794053819445,2.675509982638889
1279,00:00:42.600,2.5229853877314814,0.8967827690972222,4.064100477430555,2.6080729166666665
1280,00:00:42.633,2.4404748987268516,0.8494466145833334,4.010172526041667,2.4618055555555554
1281,00:00:42.667,3.990849247685185,2.0571831597222223,5.593641493055555,4.321723090277778
1282,00:00:42.700,2.905309606481481,1.1861707899305556,4.650472005208333,2.8792860243055554
1283,00:00:42.733,2.8138111255787037,1.1161838107638888,4.526638454861111,2.798611111111111
1284,00:00:42.767,2.891954210069444,1.1776529947916667,4.637532552083333,2.8606770833333335
1285,00:00:42.800,2.7602358217592595,1.1030544704861112,4.454454210069445,2.7231987847222223
1286,00:00:42.833,2.4709291811342595,1.0310329861111112,4.002251519097222,2.3795030381944446
1287,00:00:42.867,2.648907696759259,1.1832953559027777,4.168755425347222,2.5946723090277777
1288,00:00:42.900,2.3458658854166665,1.1579047309027777,3.5318739149305554,2.3478190104166665
1289,00:00:42.933,2.278266059027778,1.0211317274305556,3.470920138888889,2.342746310763889
1290,00:00:42.967,2.6498209635416665,1.1732855902777777,4.057047526041667,2.7191297743055554
1291,00:00:43.000,2.1842176649305554,0.8863118489583334,3.4249945746527777,2.2413465711805554
1292,00:00:43.033,2.470567491319444,1.1183539496527777,3.729709201388889,2.5636393229166665
1293,00:00:43.067,2.4313151041666665,1.1187065972222223,3.67822265625,2.4970160590277777
1294,00:00:43.100,2.4306459780092595,1.1131727430555556,3.6541341145833335,2.524631076388889
1295,00:00:43.133,2.2468623408564814,1.0594075520833333,3.323269314236111,2.35791015625
1296,00:00:43.167,2.0129484953703702,0.8403591579861112,3.0882975260416665,2.1101888020833335
1297,00:00:43.200,2.106553819444444,0.9801974826388888,3.095187717013889,2.2442762586805554
1298,00:00:43.233,2.1557165075231484,1.0320366753472223,3.156982421875,2.2781304253472223
1299,00:00:43.267,2.3121925636574074,1.1504448784722223,3.3072916666666665,2.4788411458333335
1300,00:00:43.300,2.3047688802083335,1.0799424913194444,3.4120551215277777,2.4223090277777777
1301,00:00:43.333,2.2159016927083335,0.963623046875,3.416720920138889,2.267361111111111
1302,00:00:43.367,2.6016529224537037,1.1873643663194444,4.006944444444445,2.6106499565972223
1303,00:00:43.400,2.7640064380787037,1.2318250868055556,4.336724175347222,2.7234700520833335
1304,00:00:43.433,2.794496889467593,1.3118760850694444,4.345486111111111,2.7261284722222223
1305,00:00:43.467,2.6096824363425926,1.1748860677083333,4.25,2.4041612413194446
1306,00:00:43.500,2.6230287905092595,1.1299099392361112,4.330295138888889,2.4088812934027777
1307,00:00:43.533,2.7835286458333335,1.2178276909722223,4.540907118055555,2.5918511284722223
1308,00:00:43.567,2.831895616319444,1.1971842447916667,4.635525173611111,2.6629774305555554
1309,00:00:43.600,2.874204282407407,1.2632107204861112,4.698920355902778,2.6604817708333335
1310,00:00:43.633,2.896095558449074,1.1912977430555556,4.777180989583333,2.7198079427083335
1311,00:00:43.667,2.7909794560185186,1.1201171875,4.652723524305555,2.60009765625
1312,00:00:43.700,2.8390661168981484,1.1587185329861112,4.624213324652778,2.7342664930555554
1313,00:00:43.733,2.830683955439815,1.1835394965277777,4.537706163194445,2.7708062065972223
1314,00:00:43.767,2.489239728009259,0.9514973958333334,3.9659559461805554,2.550265842013889
1315,00:00:43.800,2.1313386140046298,0.8898654513888888,3.2013617621527777,2.3027886284722223
1316,00:00:43.833,1.8475387008101851,0.9305013020833334,2.4517415364583335,2.160373263888889
1317,00:00:43.867,1.7362286603009263,0.9009602864583334,2.227294921875,2.0804307725694446
1318,00:00:43.900,1.7929868344907407,0.9001736111111112,2.350341796875,2.128445095486111
1319,00:00:43.933,1.726390697337963,0.8401421440972222,2.3263075086805554,2.012722439236111
1320,00:00:43.967,1.9046404803240742,0.9323187934027778,2.5467393663194446,2.23486328125
1321,00:00:44.000,1.8827763310185184,0.9785698784722222,2.4496527777777777,2.2201063368055554
1322,00:00:44.033,1.941333912037037,1.0254720052083333,2.5091688368055554,2.2893608940972223
1323,00:00:44.067,1.927806712962963,0.9038357204861112,2.5247667100694446,2.3548177083333335
1324,00:00:44.100,1.835865162037037,0.8431532118055556,2.4384765625,2.2259657118055554
1325,00:00:44.133,1.8131510416666667,0.8382432725694444,2.36083984375,2.2403700086805554
1326,00:00:44.167,1.771656177662037,0.8689507378472222,2.2802191840277777,2.165798611111111
1327,00:00:44.200,1.777678313078704,0.8799370659722222,2.2938096788194446,2.1592881944444446
1328,00:00:44.233,1.8042896412037035,0.8764919704861112,2.3245442708333335,2.2118326822916665
1329,00:00:44.267,1.798656322337963,0.8136935763888888,2.3942328559027777,2.1880425347222223
1330,00:00:44.300,1.9365867332175926,0.9091796875,2.530517578125,2.3700629340277777
1331,00:00:44.333,1.946017795138889,0.9478352864583334,2.5127766927083335,2.37744140625
1332,00:00:44.367,1.9896556712962965,0.9893391927083334,2.5545789930555554,2.425048828125
1333,00:00:44.400,2.020390263310185,1.001953125,2.6198187934027777,2.4393988715277777
1334,00:00:44.433,2.024513527199074,0.9766981336805556,2.6710883246527777,2.425754123263889
1335,00:00:44.467,1.9867983217592595,0.9521755642361112,2.6089409722222223,2.3992784288194446
1336,00:00:44.500,2.065972222222222,1.0391438802083333,2.6879069010416665,2.4708658854166665
1337,00:00:44.533,2.1006221064814814,1.0614149305555556,2.7288682725694446,2.5115831163194446
1338,00:00:44.567,2.168800636574074,1.0837673611111112,2.8411729600694446,2.5814615885416665
1339,00:00:44.600,2.1390064380787037,1.0594075520833333,2.8505859375,2.5070258246527777
1340,00:00:44.633,2.3214518229166665,1.1122504340277777,3.110080295138889,2.7420247395833335
1341,00:00:44.667,2.247459129050926,1.1745062934027777,2.880099826388889,2.687771267361111
1342,00:00:44.700,2.289650245949074,1.163330078125,2.9779188368055554,2.7277018229166665
1343,00:00:44.733,2.3356843171296298,1.1261664496527777,3.0919053819444446,2.7889811197916665
1344,00:00:44.767,2.374755859375,1.1260308159722223,3.1722005208333335,2.8260362413194446
1345,00:00:44.800,2.4987883391203702,1.1783040364583333,3.3756781684027777,2.9423828125
1346,00:00:44.833,2.4667245370370368,1.2335611979166667,3.2250162760416665,2.9415961371527777
1347,00:00:44.867,2.529667607060185,1.2822265625,3.292209201388889,3.0145670572916665
1348,00:00:44.900,2.5717411747685186,1.2325032552083333,3.3875868055555554,3.0951334635416665
1349,00:00:44.933,2.7235785590277772,1.2458224826388888,3.6238335503472223,3.3010796440972223
1350,00:00:44.967,2.742060908564815,1.1987033420138888,3.6553819444444446,3.372097439236111
1351,00:00:45.000,2.636782045717593,1.1768663194444444,3.458957248263889,3.2745225694444446
1352,00:00:45.033,2.732231987847222,1.2181532118055556,3.6759440104166665,3.3025987413194446
1353,00:00:45.067,2.861843532986111,1.2399359809027777,3.9200032552083335,3.4255913628472223
1354,00:00:45.100,3.0267740885416665,1.2482096354166667,4.178087022569445,3.654025607638889
1355,00:00:45.133,3.266881872106481,1.3180338541666667,4.591579861111111,3.8910319010416665
1356,00:00:45.167,3.095160590277778,1.3306206597222223,4.182535807291667,3.7723253038194446
1357,00:00:45.200,3.114764178240741,1.3200954861111112,4.280002170138889,3.7441948784722223
1358,00:00:45.233,3.200412326388889,1.2983940972222223,4.448757595486111,3.8540852864583335
1359,00:00:45.267,3.495361328125,1.4178059895833333,4.952718098958333,4.115559895833333
1360,00:00:45.300,3.520263671875,1.2928059895833333,5.055230034722222,4.212754991319445
1361,00:00:45.333,3.8610930266203702,1.378173828125,5.526909722222222,4.678195529513889
1362,00:00:45.367,4.105541087962963,1.4384494357638888,5.986409505208333,4.891764322916667
1363,00:00:45.400,4.87549732349537,1.8676215277777777,7.102403428819445,5.656467013888889
1364,00:00:45.433,3.9196053964120368,1.71630859375,5.566813151041667,4.475694444444445
1365,00:00:45.467,3.2452799479166665,1.4192708333333333,4.404541015625,3.9120279947916665
1366,00:00:45.500,2.9570493344907405,1.3228352864583333,3.8909776475694446,3.6573350694444446
1367,00:00:45.533,2.557599103009259,1.1178656684027777,3.281521267361111,3.273410373263889
1368,00:00:45.567,2.686134620949074,1.2117784288194444,3.4727918836805554,3.3738335503472223
1369,00:00:45.600,2.574191623263889,1.1461588541666667,3.2464463975694446,3.3299696180555554
1370,00:00:45.633,2.740171079282407,1.2110731336805556,3.5418836805555554,3.467556423611111
1371,00:00:45.667,2.798122829861111,1.22900390625,3.602756076388889,3.5626085069444446
1372,00:00:45.700,2.9936161747685186,1.314697265625,3.919704861111111,3.7464463975694446
1373,00:00:45.733,2.8432798032407405,1.3265516493055556,3.5931260850694446,3.6101616753472223
1374,00:00:45.767,2.9400408709490744,1.3614637586805556,3.7588704427083335,3.6997884114583335
1375,00:00:45.800,3.0671025028935186,1.373046875,3.9671495225694446,3.861111111111111
1376,00:00:45.833,2.9573658130787037,1.3575032552083333,3.6969672309027777,3.817626953125
1377,00:00:45.867,2.920292607060185,1.4214409722222223,3.6121690538194446,3.727267795138889
1378,00:00:45.900,2.991084346064815,1.3869900173611112,3.7379014756944446,3.848361545138889
1379,00:00:45.933,31.04737232349537,11.625623914930555,45.400553385416664,36.115939670138886
1380,00:00:45.967,3.1321705005787037,1.5618760850694444,5.328314887152778,2.506320529513889
1381,00:00:46.000,3.3124095775462963,1.7373589409722223,5.59765625,2.6022135416666665
1382,00:00:46.033,3.522922092013889,1.9214680989583333,5.888563368055555,2.7587348090277777
1383,00:00:46.067,3.314091435185185,1.6728515625,5.66357421875,2.6058485243055554
1384,00:00:46.100,3.526991102430556,1.9021267361111112,5.865912543402778,2.8129340277777777
1385,00:00:46.133,3.741436993634259,2.06005859375,6.230251736111111,2.9340006510416665
1386,00:00:46.167,3.597068504050926,1.9561903211805556,5.942789713541667,2.8922254774305554
1387,00:00:46.200,3.7262279369212963,2.0130208333333335,6.231960720486111,2.9337022569444446
1388,00:00:46.233,3.7875614872685186,1.977294921875,6.392957899305555,2.992431640625
1389,00:00:46.267,4.015263310185185,2.079318576388889,6.7958984375,3.1705729166666665
1390,00:00:46.300,4.149332682291667,2.2750922309027777,6.861924913194445,3.3109809027777777
1391,00:00:46.333,4.334563078703703,2.393527560763889,7.172254774305555,3.4379069010416665
1392,00:00:46.367,4.1353533709490735,2.2481282552083335,6.909125434027778,3.248806423611111
1393,00:00:46.400,4.390245225694444,2.33349609375,7.392252604166667,3.4449869791666665
1394,00:00:46.433,4.38746021412037,2.488009982638889,7.214274088541667,3.4600965711805554
1395,00:00:46.467,4.221082899305556,2.305908203125,7.112277560763889,3.2450629340277777
1396,00:00:46.500,4.409866898148148,2.4735243055555554,7.319634331597222,3.4364420572916665
1397,00:00:46.533,4.288953993055555,2.4174262152777777,7.117024739583333,3.3324110243055554
1398,00:00:46.567,4.309895833333333,2.457790798611111,7.164035373263889,3.307861328125
1399,00:00:46.600,4.303132233796297,2.5113118489583335,7.161973741319445,3.236111111111111
1400,00:00:46.633,4.215992115162037,2.4185655381944446,7.051025390625,3.1783854166666665
1401,00:00:46.667,4.398392288773148,2.3781195746527777,7.500406901041667,3.316650390625
1402,00:00:46.700,4.394558376736112,2.5452473958333335,7.314317491319445,3.3241102430555554
1403,00:00:46.733,4.259458188657407,2.470675998263889,7.105658637152778,3.2020399305555554
1404,00:00:46.767,4.167028356481481,2.4281141493055554,6.990776909722222,3.0821940104166665
1405,00:00:46.800,3.965223524305556,2.224826388888889,6.815836588541667,2.855007595486111
1406,00:00:46.833,4.109673394097222,2.4415418836805554,6.978651258680555,2.9088270399305554
1407,00:00:46.867,4.269214771412037,2.602810329861111,7.184027777777778,3.0208062065972223
1408,00:00:46.900,4.19898365162037,2.5843370225694446,7.045681423611111,2.9669325086805554
1409,00:00:46.933,4.112349898726852,2.547390407986111,6.907416449652778,2.8822428385416665
1410,00:00:46.967,3.7540328414351856,2.2935384114583335,6.376139322916667,2.5924207899305554
1411,00:00:47.000,3.9874674479166665,2.5372450086805554,6.624104817708333,2.801052517361111
1412,00:00:47.033,3.879340277777778,2.460422092013889,6.372531467013889,2.8050672743055554
1413,00:00:47.067,3.6483109085648144,2.2750922309027777,6.005560980902778,2.664279513888889
1414,00:00:47.100,3.410337094907407,1.9899631076388888,5.757839626736111,2.4832085503472223
1415,00:00:47.133,3.1454354745370368,1.80126953125,5.386013454861111,2.2490234375
1416,00:00:47.167,3.2396375868055554,1.794677734375,5.584608289930555,2.339626736111111
1417,00:00:47.200,3.3886537905092595,2.066677517361111,5.629475911458333,2.4698079427083335
1418,00:00:47.233,3.486047815393519,2.0372178819444446,5.855658637152778,2.5652669270833335
1419,00:00:47.267,3.353967737268519,1.9358452690972223,5.686686197916667,2.4393717447916665
1420,00:00:47.300,3.303087022569444,1.7926161024305556,5.771294487847222,2.3453504774305554
1421,00:00:47.333,3.431297019675926,1.9921061197916667,5.842041015625,2.459743923611111
1422,00:00:47.367,3.6725622106481475,2.2281629774305554,6.181966145833333,2.6075575086805554
1423,00:00:47.400,3.6827709056712963,2.1810709635416665,6.192328559027778,2.6749131944444446
1424,00:00:47.433,3.7456506799768516,2.155246310763889,6.400119357638889,2.6815863715277777
1425,00:00:47.467,3.337791160300926,1.6483289930555556,6.043023003472222,2.322021484375
1426,00:00:47.500,3.407045717592593,1.6976725260416667,6.21923828125,2.304226345486111
1427,00:00:47.533,3.5924479166666665,1.9189995659722223,6.382242838541667,2.476101345486111
1428,00:00:47.567,3.682192201967593,1.9736056857638888,6.497233072916667,2.5757378472222223
1429,00:00:47.600,3.7451171875,1.9999186197916667,6.577935112847222,2.657497829861111
1430,00:00:47.633,3.8824960214120368,1.9737141927083333,7.030951605902778,2.642822265625
1431,00:00:47.667,3.7829408998842595,1.8421766493055556,6.985053168402778,2.5215928819444446
1432,00:00:47.700,3.8322301793981484,1.8726671006944444,7.080973307291667,2.5430501302083335
1433,00:00:47.733,3.9643192997685186,1.8831651475694444,7.373372395833333,2.6364203559027777
1434,00:00:47.767,3.7866482204861107,1.7506239149305556,7.173963758680555,2.4353569878472223
1435,00:00:47.800,4.142116970486112,1.9877387152777777,7.690402560763889,2.7482096354166665
1436,00:00:47.833,4.2464373553240735,2.0923394097222223,7.879258897569445,2.7677137586805554
1437,00:00:47.867,4.295518663194444,2.0626627604166665,8.020806206597221,2.8030870225694446
1438,00:00:47.900,4.334138093171297,2.0489908854166665,8.146565755208334,2.806857638888889
1439,00:00:47.933,4.468044704861112,1.8763834635416667,8.730061848958334,2.7976888020833335
1440,00:00:47.967,4.585096571180556,1.8856065538194444,9.01047092013889,2.8592122395833335
1441,00:00:48.000,5.7129900896990735,3.1395399305555554,9.917561848958334,4.081868489583333
1442,00:00:48.033,4.972601996527778,2.2696668836805554,9.39529079861111,3.2528483072916665
1443,00:00:48.067,4.671269169560185,1.9632975260416667,9.03591579861111,3.0145941840277777
1444,00:00:48.100,4.284405743634259,1.8995496961805556,8.141167534722221,2.8125
1445,00:00:48.133,4.245388454861111,1.9915364583333333,7.884358723958333,2.8602701822916665
1446,00:00:48.167,4.143274377893518,1.9658474392361112,7.624755859375,2.8392198350694446
1447,00:00:48.200,3.7433991608796298,1.5179578993055556,7.304280598958333,2.407958984375
1448,00:00:48.233,3.692626953125,1.6681586371527777,6.889322916666667,2.5203993055555554
1449,00:00:48.267,3.5605287905092595,1.6155870225694444,6.599039713541667,2.4669596354166665
1450,00:00:48.300,2.9075520833333335,1.270751953125,5.470106336805555,1.9817979600694444
1451,00:00:48.333,2.6272334346064814,1.0072428385416667,5.206407335069445,1.6680501302083333
1452,00:00:48.367,2.807065610532407,1.1494954427083333,5.424967447916667,1.8467339409722223
1453,00:00:48.400,2.679578993055556,0.9515245225694444,5.352213541666667,1.7349989149305556
1454,00:00:48.433,3.01611328125,1.3040093315972223,5.588189019097222,2.1561414930555554
1455,00:00:48.467,2.8423032407407405,1.2101236979166667,5.328504774305555,1.98828125
1456,00:00:48.500,2.404324001736111,0.9699164496527778,4.535373263888889,1.7076822916666667
1457,00:00:48.533,2.022216796875,0.9468587239583334,3.691189236111111,1.4286024305555556
1458,00:00:48.567,1.6895525896990742,0.6468912760416666,3.262722439236111,1.1590440538194444
1459,00:00:48.600,1.6267722800925926,0.6969672309027778,3.0761176215277777,1.1072319878472223
1460,00:00:48.633,1.5710268373842593,0.6797417534722222,2.9654676649305554,1.06787109375
1461,00:00:48.667,1.8929307725694446,0.8352593315972222,3.4287923177083335,1.4147406684027777
1462,00:00:48.700,1.8461281105324074,0.8491482204861112,3.3238389756944446,1.3653971354166667
1463,00:00:48.733,1.7239764178240742,0.8078342013888888,3.1066351996527777,1.2574598524305556
1464,00:00:48.767,1.3240017361111112,0.4634331597222222,2.6167534722222223,0.8918185763888888
1465,00:00:48.800,1.6008933738425926,0.6175130208333334,3.0736219618055554,1.1115451388888888
1466,00:00:48.833,1.7035047743055554,0.769775390625,3.1662055121527777,1.1745334201388888
1467,00:00:48.867,1.6759892216435184,0.7880045572916666,3.0347222222222223,1.2052408854166667
1468,00:00:48.900,1.4881998697916667,0.5715603298611112,2.8417426215277777,1.0512966579861112
1469,00:00:48.933,1.515209056712963,0.6656358506944444,2.787326388888889,1.0926649305555556
1470,00:00:48.967,1.6051703559027777,0.6786295572916666,2.9369032118055554,1.1999782986111112
1471,00:00:49.000,1.7912959346064816,0.8338216145833334,3.2066786024305554,1.3333875868055556
1472,00:00:49.033,1.7717556423611114,0.7033420138888888,3.3018663194444446,1.31005859375
1473,00:00:49.067,1.6394585503472223,0.5525173611111112,3.160671657986111,1.2051866319444444
1474,00:00:49.100,2.0083640769675926,0.8539496527777778,3.611083984375,1.56005859375
1475,00:00:49.133,2.036838107638889,0.8264702690972222,3.756591796875,1.5274522569444444
1476,00:00:49.167,1.920654296875,0.8402235243055556,3.4459635416666665,1.4757758246527777
1477,00:00:49.200,2.0116735387731484,0.7779134114583334,3.7430826822916665,1.5140245225694444
1478,00:00:49.233,1.4448784722222223,0.5383572048611112,2.720241970486111,1.0760362413194444
1479,00:00:49.267,1.7301613136574074,0.7830674913194444,3.0990125868055554,1.3084038628472223
1480,00:00:49.300,1.7185691550925926,0.7147623697916666,3.1571180555555554,1.2838270399305556
1481,00:00:49.333,1.8279260706018519,0.7391764322916666,3.42529296875,1.3193088107638888
1482,00:00:49.367,1.5528157552083333,0.5410970052083334,2.9966905381944446,1.1206597222222223
1483,00:00:49.400,1.5724103009259258,0.5811631944444444,3.0384385850694446,1.0976291232638888
1484,00:00:49.433,1.5311234085648149,0.5610080295138888,2.9268391927083335,1.1055230034722223
1485,00:00:49.467,1.7262098524305554,0.7163357204861112,3.171657986111111,1.2906358506944444
1486,00:00:49.500,1.7385344328703702,0.7140299479166666,3.2211371527777777,1.2804361979166667
1487,00:00:49.533,1.4897099247685184,0.54296875,2.839138454861111,1.0870225694444444
1488,00:00:49.567,1.7248083043981481,0.7303873697916666,3.089328342013889,1.3547092013888888
1489,00:00:49.600,1.6634837962962965,0.7432183159722222,2.991726345486111,1.2555067274305556
1490,00:00:49.633,1.7236328125,0.8129611545138888,3.0769585503472223,1.2809787326388888
1491,00:00:49.667,1.774169921875,0.7709689670138888,3.221218532986111,1.330322265625
1492,00:00:49.700,1.5703577112268519,0.611328125,2.9673936631944446,1.1323513454861112
1493,00:00:49.733,1.7802282262731481,0.7119683159722222,3.255398220486111,1.3733181423611112
1494,00:00:49.767,1.8992693865740742,0.8116048177083334,3.4635416666666665,1.4226616753472223
